data/circles/circles_sep_factor_0.4.csv,x,y,label
135,-0.8712472471671275,-0.2455015569103825,0
136,-0.5661370358819282,0.36705046148205733,0
137,-1.093644283275062,0.19072914557774592,0
138,-0.8698348056587932,0.22546909935798193,0
139,-1.379715796429459,0.64124944238252,0
140,-1.0002557321803,0.4119462331609197,0
141,-1.120697220285567,0.49465672543488454,0
142,-0.928727299292049,0.2885375136111928,0
143,-1.1983230061923793,0.3883120864989521,0
144,-0.8541510684075201,0.38570247947730424,0
145,-1.1201394072965891,0.008323039575496183,0
146,-0.535709519712716,-0.12832532121199372,0
147,-1.0252166685639357,0.2901687920498527,0
148,-0.9795778365558873,0.15846638967985854,0
149,-1.0796704893274205,0.09495359745286086,0
150,-1.2613053703470634,0.3316261359236382,0
151,-1.0234134925005594,-0.15697806068272652,0
152,-0.8658462136924755,-0.13401961120690978,0
153,-1.2648784227088223,-0.3321340206888239,0
154,-0.8577382287114779,-0.11559253096156842,0
155,-1.0212622073019613,0.11102029792759951,0
156,-1.2174798630658266,-0.2714687841372688,0
157,-1.0662482947992435,-0.12721271069899645,0
158,-0.9944303273286208,-0.22414618519408347,0
159,-0.9946125311478182,-0.2088423698439593,0
160,-1.1220684784441644,-0.37051028852857454,0
161,-0.9186756313283724,-0.4065338867097611,0
162,-1.200054212966802,-0.31114833738999326,0
163,-0.9946959700304214,0.18242487884437636,0
164,-1.0982595527033143,-0.10037965195057205,0
165,-0.8016188494542273,-0.5468059854156941,0
166,-0.7897257747569613,-0.5656427747772463,0
167,-1.4691164370912397,-0.22730814244993858,0
168,-1.2809546025757954,-0.27793766032349454,0
169,-1.058665331135944,-0.05560542721412809,0
170,-0.6998435777793992,-0.49741380384607736,0
171,-1.0423945746717562,-0.6685947721838964,0
172,-0.9838962866979313,-0.500706278221829,0
173,-0.9591422881095519,-0.43195526406538864,0
174,-0.760602380498088,-0.4118227827030802,0
175,-1.0188541885657274,-0.7875582947603155,0
176,-0.5824578905400124,-0.6559168462831175,0
177,-0.974786645489019,-0.6400646574392186,0
178,-1.2015351507414296,-0.6489863500514409,0
179,-0.9170803719352939,-0.4466419080157287,0
180,-0.6693255645534806,-0.5870310744752189,0
181,-0.6101602432013359,-0.536606118102122,0
182,-0.786829879646351,-0.5889621466186654,0
183,-0.8086439414920694,-0.7163938925553793,0
184,-0.81054176303055,-0.8790228702841064,0
185,-0.6870564844141352,-0.8677553285447741,0
186,-0.5606423746066844,-0.7344388219608782,0
187,-0.7045736833027855,-0.6008959852571739,0
188,-0.57100044750078,-1.0285973613594936,0
189,-0.7259278411614833,-0.5529328450052549,0
190,-1.0087517702453095,-0.6656887303983814,0
191,-1.1045334498705435,-0.9614964243788768,0
192,-0.6296978793806527,-1.1018562632401796,0
193,-0.8182499278151407,-1.078060458818557,0
194,-0.27497212842086344,-0.763684366926729,0
195,-0.47432719672193935,-0.8535520144779782,0
196,-0.641399917435872,-1.14444404686391,0
197,-0.6117590217929167,-0.9852196830724241,0
198,-0.3642420101205298,-0.6161075521705001,0
199,-0.22471126625829474,-0.6848538722682602,0
200,-0.6197307873845976,-1.0892048009765172,0
201,-0.3284210377726989,-0.8050481165494053,0
202,-0.8170037252552682,-0.8151072206824607,0
203,-0.28173121468735496,-0.8839266424030865,0
204,-0.4627900257669412,-1.0663567499892905,0
205,-0.6960435829884785,-0.7534858677745951,0
206,-0.449338475406445,-0.9685564838972389,0
207,-0.021580315300851916,-0.792876264516413,0
208,-0.274407047065595,-0.9088696284544443,0
209,-0.024867674585429267,-0.600458508754242,0
210,-0.12311597207904193,-0.8346115980155686,0
211,-0.7079524111857011,-0.9325751146853658,0
212,-0.2949412114540066,-0.9443719209205443,0
213,-0.060080669700351724,-1.5165185945665423,0
214,-0.3422132808046937,-0.9195980318850078,0
215,-0.3012808000283123,-1.2615288233590576,0
216,-0.013588617206366421,-0.9269128695594628,0
217,-0.3609896608049996,-0.9230325961673401,0
218,0.018234113847546723,-0.9882138037031161,0
219,0.034779727121894755,-0.9764626662821455,0
220,-0.1835742597985251,-1.2264059986482558,0
221,-0.10086399672663833,-0.9576342716403499,0
222,0.11237603278815211,-1.0210482221257169,0
223,0.049607467514998296,-1.1920452328456042,0
224,-0.17746825104886266,-1.021858543280223,0
225,-0.210925692797003,-0.8359504325350637,0
226,0.11356848574707779,-0.9439615305963548,0
227,0.10965647877238842,-0.5949141178018988,0
228,-0.030982318064046305,-1.4383149855283832,0
229,0.12353788271160758,-1.0066135674418375,0
230,0.0010246547655723415,-1.1902878672400274,0
231,0.037495329203873745,-0.9558470154709138,0
232,0.04551968843390353,-0.5067815970542386,0
233,-0.025332129610528192,-1.1446195096120395,0
234,-0.2703426934171814,-0.9319903677243813,0
235,-0.1953696347421935,-1.086038527408706,0
236,0.17321676319854404,-1.115524496042538,0
237,0.5964644226557563,-0.7697042828655315,0
238,0.5327471958755806,-1.1396463305076419,0
239,0.5147506098473846,-0.858119308263275,0
240,0.4632981841103163,-0.7451687505386002,0
241,0.14711399754677204,-1.0292398944330614,0
242,0.5210912495875045,-1.4684058080868785,0
243,0.6707901691993186,-0.8191500730467347,0
244,0.3783747943200551,-0.8777616204370663,0
245,0.20074958641400445,-0.983534130560422,0
246,0.6458361592091466,-0.6452226580007756,0
247,0.9838799896976431,-0.910496693495496,0
248,0.3315854417588603,-0.9890503724192128,0
249,0.27814529904424196,-0.891877631232034,0
250,0.576546486002453,-0.8728738598908298,0
251,0.7372963785062897,-0.9022074204294142,0
252,0.46633666447928335,-0.9605816208740806,0
253,0.2268646439964448,-1.1464747855717905,0
254,0.33488198155689347,-0.5608635948007523,0
255,0.7668373068704589,-0.5340241810963495,0
256,0.33815678394347404,-1.1902548559814008,0
257,0.4891365162514929,-0.7485296666666349,0
258,0.7371620447306548,-0.560918811582179,0
259,0.7102765381515477,-0.4084612995206308,0
260,0.6246094701691937,-0.9257606690857539,0
261,0.34830346282980124,-0.9067628990405022,0
262,0.7480869327103897,-0.8922167311035298,0
263,0.9018211723398543,-0.41719779930587736,0
264,0.2550512463760907,-0.5117366458291593,0
265,0.2952240137450463,-0.5888307953408013,0
266,1.0019691684904881,-0.6404493827213905,0
267,0.514575408134941,-0.7545102306042448,0
268,0.7313643681836595,-0.6575967370362991,0
269,0.7559505498708624,-0.6265756707242381,0
270,0.8517130041569811,-0.8294999830391175,0
271,0.7727452431596598,-0.26706133361329104,0
272,0.7559921560815954,-0.6421587678743845,0
273,1.0599673862448622,-1.0476637282478163,0
274,1.0916399804181633,-0.6444077609741645,0
275,0.8988111182749557,-0.4807357288157611,0
276,1.064800303887942,-0.5352726233487857,0
277,0.7505984229183245,-0.20372687698964237,0
278,0.4228769968111764,-0.4405683428438796,0
279,0.6352419679401953,-0.5780939692163848,0
280,1.315796793935228,-0.41565572836697234,0
281,0.9608770910187766,-0.7438281575932215,0
282,0.783967554129312,-0.32881307253892167,0
283,1.0082335281145351,-0.22519473644315968,0
284,0.9461019500209961,-0.22346580504765196,0
285,1.0418128988222901,-0.6749650765758548,0
286,0.964720641914097,-0.13545131539793143,0
287,1.0811385309445618,-0.34169158260942467,0
288,0.8074578596207573,-0.4723522720291818,0
289,0.9473681005648776,-0.001734894198712339,0
290,0.5877867804374851,-0.3398900367636595,0
291,0.7543267596433336,-0.030389810337625528,0
292,0.8751341117562447,-0.26089627834706103,0
293,0.9458824189756584,-0.05700437838345304,0
294,0.9136369016845505,-0.7345618445242901,0
295,1.1031842736457773,-0.016719871733245795,0
296,0.9525846535832616,-0.3004851674667028,0
297,1.0683827505645431,0.013056587177803211,0
298,0.9051162535586834,-0.08522194784430766,0
299,0.8137493829699812,-0.05666023830082351,0
300,0.08991413098330381,0.0834637642063671,1
301,0.21103857522507946,0.055997597519805216,1
302,0.11845654878596351,-0.1012612676822281,1
303,0.3771128103581231,-0.3070237545621273,1
304,0.42162671832782017,-0.04235837524305836,1
305,0.0493375185854632,-0.21883716551540175,1
306,0.5178698973422245,0.2292444905359865,1
307,0.3693272052292019,0.13938557383306413,1
308,0.4391671274907842,0.13263209511198853,1
309,0.6501117017075342,-0.22644715380856456,1
310,0.526551186765847,0.006762885211539671,1
311,0.34457977429893605,0.030890401953248284,1
312,0.31240384111919567,-0.14576328349066192,1
313,0.4219328665705836,0.4417565348038778,1
314,0.3717011949230755,0.11533571023076948,1
315,0.24296279908672871,0.10011188846635666,1
316,0.4709838333017986,0.057498170554564715,1
317,0.2841519875863564,0.22008172696137546,1
318,0.1883096403914915,0.19774914648924566,1
319,0.5328096200876846,0.42699594291673804,1
320,0.347341781601651,0.43621410519166276,1
321,0.5688127982827115,-0.028930811448184185,1
322,0.11469700177713499,0.1168613441030869,1
323,0.5602685302114567,0.1708610125359437,1
324,0.2303911604859878,0.5031501056503983,1
325,0.4037910591144448,-0.26411885515814837,1
326,0.40557782932274045,0.31121892666342565,1
327,0.3828529010950269,0.30427313803799716,1
328,0.3197133744994435,-0.042322554231609244,1
329,0.254318883009391,0.03916226796251435,1
330,0.13705861559110344,-0.017499568903465823,1
331,0.4091097857376078,0.26141887502747535,1
332,0.22384431039419433,0.11859152656524649,1
333,0.3035206761060253,0.4708085415219737,1
334,-0.0980451208390804,0.33674354576622073,1
335,0.18811553538740122,-0.10926492645234631,1
336,-0.09755316566422711,0.09126214354441708,1
337,0.3296909830117304,0.35847792300136455,1
338,0.09206902166978914,0.48919327013577024,1
339,0.5584155416746968,0.3708047679598766,1
340,0.1493717089819212,0.5221417670930313,1
341,0.41244738072870996,0.4762795045316861,1
342,0.12367686090516963,-0.2587056039446248,1
343,0.6718173164080593,-0.008698297759650864,1
344,0.23468603157290577,0.7947610374536287,1
345,0.30122945217186414,0.513456092461626,1
346,-0.07219388680256983,-0.027073707293259697,1
347,0.11481606130142678,0.5513184431709398,1
348,0.1450808284621367,0.17880390598650625,1
349,0.24680426173824566,0.5585327477596557,1
350,-0.08898803981467429,0.10430156268910512,1
351,0.034967618738812906,0.5694503469599637,1
352,0.23228271923769112,0.7809121138065747,1
353,0.36514321684019424,0.3512656687218311,1
354,0.4233272842437823,0.40423022353278343,1
355,0.021710386728831188,0.5014131519060608,1
356,0.015740903808624696,0.31066584047462686,1
357,0.41280636026546785,0.35165429711182067,1
358,-0.021199458539599536,0.2820452575096583,1
359,0.33590477581316797,0.26724241341164656,1
360,0.04623262837984968,0.27836405859133573,1
361,0.15239781764585072,0.30582984693770526,1
362,-0.212799281548401,0.2078288383500552,1
363,-0.08708185343534566,0.6360971413424834,1
364,0.25387515646607084,0.5068834370292292,1
365,-0.017906987125778207,0.228100731894728,1
366,-0.026550994497181526,0.18253887978114067,1
367,0.5661475770038424,-0.05466591484607847,1
368,0.17123491843972657,0.1387984735866899,1
369,0.029264595126783262,0.19924549202704422,1
370,-0.1937144071894647,0.16976949796031698,1
371,0.384468368081338,0.37199945923788336,1
372,-0.12802423108389185,0.5103680841878833,1
373,0.01882012440493977,0.543655883907874,1
374,-0.3564743632342232,0.4606330542823385,1
375,0.15453896742047646,0.06768034177708726,1
376,0.08126208893131982,0.7391485879555704,1
377,-0.019721802162620306,0.5639303194445057,1
378,0.1089978822504567,0.2577095518691933,1
379,-0.0255177904156271,0.08519820152748125,1
380,-0.13207199272756656,0.45094635314055653,1
381,0.09448680532183797,0.4017683055753735,1
382,0.08556353460366856,0.1751276905941214,1
383,-0.08704695359741513,0.3982542917308175,1
384,0.2949657235016375,0.35008156905145865,1
385,-0.18296800392594026,0.39552928506223206,1
386,-0.27516303701825096,0.42798233096230737,1
387,-0.1724869981751934,0.02916775484321571,1
388,-0.1192852384728784,0.32175640793302346,1
389,-0.4420973791913852,0.3695009680899226,1
390,0.1742643946649172,0.48468335617320424,1
391,-0.009161220149201649,0.10945120297838395,1
392,-0.04404914514428153,0.40460271207277226,1
393,-0.04144077340698478,0.45643631869706575,1
394,-0.4269623796816039,0.36046509832380674,1
395,-0.31426882931535327,0.355401364200076,1
396,-0.3497919020063951,0.6244248944146071,1
397,-0.3496485493628394,0.17849627280265803,1
398,-0.1704011327392339,0.139061617811687,1
399,-0.2776341301272592,0.1845297525099531,1
400,0.0822344127779224,0.5035709268800102,1
401,-0.21870470744233092,0.26390229362939943,1
402,-0.026147195076575896,0.41877198626538376,1
403,-0.1217461387607662,0.3279300488151897,1
404,-0.5659314326280591,0.3059664871415711,1
405,-0.3416120847588028,0.4526178524419544,1
406,-0.03947115934611212,0.18702175825744483,1
407,-0.15478206525591365,0.6606531824674787,1
408,-0.38851214001358747,0.6445896451249434,1
409,-0.4318854110301715,0.307389973382293,1
410,-0.26988136491191145,0.2995577101649703,1
411,-0.44135445075306445,0.17335083021567876,1
412,-0.41340939347722594,0.35118159093401297,1
413,-0.2197820489510589,0.725054202552998,1
414,-0.017389649710340238,0.1718501939437797,1
415,-0.23228400703172042,0.4670758387018953,1
416,-0.29667765739299895,0.24743992590665514,1
417,-0.29789030855633786,0.42842492166116153,1
418,-0.4831414874913824,0.18332521834728938,1
419,-0.22452533824038218,0.3041290602557811,1
420,-0.2756902457787007,0.16115386765622866,1
421,-0.13395252582497416,0.6550590765146804,1
422,-0.25188539754879846,0.1827212793873698,1
423,-0.18658311242189743,0.1065041906410008,1
424,-0.4920837730047819,0.21377255327199463,1
425,-0.8629694881077643,-0.03079007273040174,1
426,-0.42011504320171456,-0.07797630198885647,1
427,-0.5610100520709117,0.09796874655634331,1
428,-0.686877762801887,0.09663971242200471,1
429,-0.46898485389297667,0.1753927583030324,1
430,-0.13458137695823646,0.19719554052889335,1
431,-0.36453285636698746,0.17489712598698365,1
432,-0.32643203933107484,-0.056097908648082534,1
433,-0.3978678607509163,0.20117906729604876,1
434,-0.6519025446036045,0.304677243258604,1
435,-0.16414739962642347,-0.002668399939898758,1
436,-0.43119535730344777,-0.0600253497842258,1
437,-0.24538893000149978,-0.1046765292430754,1
438,-0.4319286665000365,-0.07230802669559222,1
439,-0.3792407057470062,-0.26750550625368175,1
440,-0.12596671182038355,-0.10975660851414892,1
441,-0.38093596366822025,0.03244791688022816,1
442,-0.5468213172127017,-0.11084852864074604,1
443,-0.20842922447470336,-0.04669490719542317,1
444,-0.3426118435983289,-0.11016608365315317,1
445,-0.5272450445168615,0.13626081532463125,1
446,-0.21251544447757847,-0.0015921431324776927,1
447,-0.6835946656993961,0.4247074237617264,1
448,-0.5709589936863853,-0.29156721844267763,1
449,0.11897264416369219,-0.07242949081684459,1
450,-0.6923465376522817,-0.13668795335773615,1
451,-0.3264032941854844,0.029685343565445374,1
452,-0.5699949714902615,0.3477944585339123,1
453,-0.5035266269699833,-0.2620535258940356,1
454,-0.20645846400766982,0.23234143197501045,1
455,-0.5613073776705546,-0.32208084391492336,1
456,-0.1907582270426702,-0.45959801603731393,1
457,-0.6410332650645185,0.13505601858508254,1
458,-0.40546892443267996,-0.11949496840497836,1
459,-0.32235157899259986,-0.10550741054337148,1
460,-0.6509963847261404,0.17205039287413393,1
461,-0.12442875057190106,-0.05027383528867028,1
462,-0.3784064613650504,0.36844900633806976,1
463,-0.4405515957222308,-0.15948332461291412,1
464,-0.3100315491647259,0.17865167245067926,1
465,-0.06186845563456478,-0.17532132408533302,1
466,-0.3160842989031235,-0.4071633521082485,1
467,-0.43730801737999925,-0.30748689802458723,1
468,-0.5732769448150974,0.18906552217959455,1
469,-0.5272025929966293,-0.26132741618313204,1
470,-0.2922484254736688,0.09687039616439713,1
471,-0.2657077957086408,0.3815593061782875,1
472,-0.37321829974599513,-0.12611078362802167,1
473,-0.2993612968956747,0.10169146330988632,1
474,-0.24907488179562243,-0.21594740971811582,1
475,-0.5359078804951515,-0.1511113088076734,1
476,-0.061876737805810766,-0.2892871624808261,1
477,-0.2319424465174897,-0.16510116025462976,1
478,-0.16046456460777705,-0.3823073678249113,1
479,0.1408697224518306,-0.4841176484794241,1
480,-0.3967170157471866,-0.04749559273585996,1
481,-0.259265332710856,-0.07584241412872914,1
482,-0.41269784972684853,-0.2634201086473922,1
483,-0.3057589003825524,0.05888232700770518,1
484,-0.16471221738409295,-0.10203381992310775,1
485,-0.42884314869831686,-0.07387571483093303,1
486,-0.246471118254804,0.004010220764110117,1
487,0.11702295913057215,-0.341218491410747,1
488,-0.3611259622943588,-0.45859807007359515,1
489,-0.3025347447147397,-0.36799254075864124,1
490,-0.1957513626293414,-0.3261712935777048,1
491,-0.33368809775236624,-0.08988099503513214,1
492,-0.4425456421297665,-0.22158370648004677,1
493,-0.3296474575490209,-0.168603681956343,1
494,0.035212663399495914,-0.3792316178944929,1
495,-0.14690751946235903,-0.28784822460334303,1
496,-0.3881699069823922,-0.2803021817050938,1
497,-0.16353251864157525,-0.2505943321948048,1
498,-0.254010497355608,-0.31889271013877657,1
499,-0.43673299271787924,-0.413768519160174,1
500,-0.08880746405804057,-0.16791538404746928,1
501,-0.27716443446574063,-0.3295798661308884,1
502,-0.13970774902313138,-0.31418544235159923,1
503,-0.06969935461389325,-0.721900230172479,1
504,-0.1801765306555437,-0.31412410073705477,1
505,-0.36276072702106144,-0.030621041654898262,1
506,-0.12269438113320769,-0.05606431162961428,1
507,-0.30535442544048685,-0.553370618660366,1
508,-0.09457837473558978,-0.7106504683624879,1
509,-0.08855354057021485,-0.35830670169440876,1
510,0.07952625855844124,-0.240214338285042,1
511,-0.19910818875479563,-0.6024271299668758,1
512,0.23489311602255297,-0.5436880308320933,1
513,-0.3085808662798353,-0.6044044763437415,1
514,0.13212071506307027,-0.4932116020342344,1
515,-0.2339055695632241,-0.3637210751128528,1
516,-0.11634146794574843,-0.5285339924487248,1
517,0.08409079470925486,-0.181335316408603,1
518,0.1386302903630084,-0.24232499925295548,1
519,0.030391812800285196,-0.7520234805181569,1
520,0.29203877596833205,-0.3374109160757987,1
521,0.088160148187202,-0.17560467911032127,1
522,0.26155429276467274,-0.31553108910947014,1
523,0.07035897036745077,-0.5194939875314872,1
524,-0.0017590177255910073,-0.5707445255528092,1
525,-0.14398810642837903,-0.5787148804628383,1
526,-0.02282781024611493,-0.19009363580593616,1
527,0.6509452161497158,-0.3617492045299607,1
528,-0.2445664097394989,-0.14621402540005746,1
529,-0.02668563796227961,-0.5307188624952002,1
530,0.08378128089167226,-0.645933678058555,1
531,0.0946259262274427,-0.41452098516562225,1
532,0.0781087927880596,-0.31942568234336116,1
533,0.08020595013460194,-0.39113079800562356,1
534,0.13181542963387863,-0.30983477505725016,1
535,-0.12313181573594813,-0.677257292030612,1
536,0.07901273760981922,-0.6759786591360857,1
537,0.11698224905027582,-0.1996838893149905,1
538,0.22899026262931538,-0.5948991080841579,1
539,-0.056439771613715384,-0.31726754001267593,1
540,0.043347236723276894,-0.4437536655284829,1
541,0.25092795494502385,-0.575207886786523,1
542,0.05918187694648923,-0.534929291013677,1
543,-0.061376078533200124,-0.5433262320895336,1
544,0.2904986684501232,-0.3583811827389161,1
545,-0.013137468536695063,-0.4116385045756398,1
546,-0.15744974479840684,-0.5085933825031411,1
547,0.6077689786474282,-0.37633347402891537,1
548,0.3316501994540229,-0.3675791067213826,1
549,0.26233531668904775,-0.21787105408171076,1
550,-0.02092331950529444,-0.3525974129685674,1
551,0.5229838426325497,-0.501245814074861,1
552,0.10104274724515455,-0.3992694256742066,1
553,0.2751614343325869,-0.22818492355486336,1
554,0.48176775803750377,-0.2285600369597499,1
555,0.22270347575732236,-0.07177337182781623,1
556,0.3826618503732662,-0.6177478704610819,1
557,0.7537327601825234,0.04050689470901053,1
558,0.2213267513460609,-0.23262327676262085,1
559,0.5262399915952097,-0.3372381808000794,1
560,0.41372260061894706,-0.07634223547666255,1
561,0.07085366082458697,-0.4120538216851374,1
562,0.4641470157674623,-0.19362617642335536,1
563,0.47054838391591053,-0.30637893913609004,1
564,0.23378640877771795,-0.6735467374881501,1
565,0.06805784488946881,-0.2582390236118448,1
566,0.4677094661735498,-0.1551325682889032,1
567,0.28255690230477515,-0.3093239091976155,1
568,0.35691330945799193,-0.23281687589289377,1
569,0.5995210701976208,-0.2125514918493002,1
570,0.027357605310519284,-0.4896257279234527,1
571,0.6322115510461975,-0.46251751936378893,1
572,0.4860679868907463,-0.27503116673921424,1
573,0.3037795114203088,-0.24115727454528288,1
574,0.5864226959560421,-0.24577916945804537,1
575,0.3397463049447448,-0.5061606994798987,1
576,0.39186077435914596,-0.08649296824507452,1
577,0.4023105478232432,0.09426083816940223,1
578,0.3693189750518114,-0.11805858045016777,1
579,0.6916316230400437,-0.4803145544976588,1
580,0.2742531134971664,0.12253709317353284,1
581,0.5559710902976167,-0.019330214812747243,1
582,0.5384407422481962,-0.08183657924966704,1
583,0.701232281303211,-0.06387698498258261,1
584,0.42572396927404804,-0.0997549238703049,1
585,0.41899539762813853,-0.355010253913153,1
586,0.5370624099054955,-0.14170066553445435,1
587,0.7496480462911443,-0.12269802236379126,1
588,0.4716169212865837,-0.05015551761367525,1
589,0.2643201541274134,0.10708701765943848,1
590,0.7722717684055258,-0.0861201202590729,1
591,0.33281914317439093,-0.14595827204536505,1
592,0.015926036164733703,-0.10227012742704361,1
593,0.4459085563868601,0.15251837361109155,1
594,0.5888554287557767,-0.13343310991306037,1
595,0.3424441591925316,0.1829696758158261,1
596,0.3639043642852259,-0.13547704528404975,1
597,0.6777143812581632,0.18240092559840115,1
598,0.40340749039439494,-0.13550575104741347,1
599,-0.0024637904590035786,0.10956375316160172,1
