,circles_sep_factor_0.8,x,y,label,c1,c2
31,31,0.9750658732848954,0.37889897491442825,0,-5.0072072475561225,0.07655580980737575
32,32,0.6288222806063395,0.5290823049632114,0,0.7299262003115329,0.8572428210697111
33,33,0.8291966883989664,0.6729547271205069,0,-5.074242400568499,0.41573212723775066
34,34,0.614010750748978,0.9201935742728018,0,0.38689301232674456,0.04266565437241543
35,35,0.6183887986691233,0.6153487487405844,0,-4.877434605648582,0.5331711001256049
36,36,0.8421140083512987,0.723077012201192,0,-5.220538810688817,0.11670404555174552
37,37,0.703737616543601,0.8822764347257249,0,-5.0530637623177,0.07911447068794097
38,38,0.8049624022157922,0.944068243458876,0,0.6701677039030665,0.4675788186125023
39,39,0.6918580423862358,0.7546105035355872,0,-4.983178562253755,0.3147689857552386
40,40,0.7438540892858639,0.7853666877829312,0,-5.096884614232395,0.8813176805938523
41,41,0.5645352621288982,0.700996826762511,0,-4.969034597676104,0.3155908434566782
42,42,0.7809221389700192,0.6926271875447501,0,0.4416034931874343,5.04884953439064
43,43,0.6568546694209845,0.5239435629239129,0,-4.9059892131243785,0.004891214783275033
44,44,0.7715580330827043,0.7604425683515849,0,-5.01633903451233,0.9492085347753272
45,45,0.4791526680591464,0.4328568984214808,0,-5.032088231159709,0.05432902461921196
46,46,0.6686388148369034,0.7566039016546994,0,0.6768711887458937,0.2628833546030487
47,47,0.6319839975799797,0.7931276539961484,0,0.7137544731778374,0.024886569354063526
48,48,0.6771048283105761,0.7326297237064976,0,-5.040343078645107,0.9593549381073782
49,49,0.4872794187509493,0.7403518424509642,0,-5.066406672005609,0.05168511831346656
50,50,0.4741282038801994,0.9446256584972882,0,-5.0116287453562025,0.3490030415868719
51,51,0.4534373266755231,0.9683794072618748,0,0.3181222930830262,0.6638402984142887
52,52,0.39564009235068864,0.9849928898382392,0,-5.04164044860343,0.32201579661091073
53,53,0.4953297498606362,0.9689592107593756,0,0.2285550257603659,0.007486740575623263
54,54,0.4424229582837351,0.984639045476104,0,-5.021062455455083,0.24057253304867254
55,55,0.4739397800124038,0.9425775623583291,0,-4.738819997569983,0.7146926466686183
56,56,0.258437235890408,1.1296117683040292,0,-5.081709611577535,0.37827842782121157
57,57,0.0740807305801226,0.7831494721859239,0,-4.97703065455769,0.8202853381328061
58,58,0.2016192112132803,0.920346264315986,0,-4.986471361586015,0.738979971363975
59,59,0.35343653106114914,1.1505823691789003,0,-4.798469053171996,0.5859865738966199
60,60,0.14320954326018231,0.9761277390095532,0,-5.098359479134924,0.09447532514937307
61,61,0.04194138137904716,0.687506675338198,0,0.3035461858281844,0.9819994092904568
62,62,0.3494587844287884,0.6512740971427958,0,-5.00398398799521,0.5206728568976877
63,63,0.2823325067614386,0.9723559735291991,0,-5.070998560267668,0.260179284890805
64,64,0.04402808055538973,1.073231481878128,0,-4.974809640429583,0.602134638525865
65,65,0.4411754895634568,1.1702709956768975,0,0.125830759903792,0.7067798196054845
66,66,0.17911979127413016,0.670384150198319,0,0.10684190956922368,0.46750449834738483
67,67,0.2954185359476413,0.9275963217533016,0,-4.898994894581485,0.6418309829052995
68,68,0.011390807197776132,0.885005966614203,0,-5.074699474088838,0.10804011817474501
69,69,0.291770471785219,0.9642178777036766,0,-5.022713996465349,0.8740655510817306
70,70,0.03294723254848557,0.9218289968338972,0,0.13943224378839747,5.066239673403774
71,71,0.06754386281520063,1.0378506090822663,0,0.0324427510234675,0.7729869603729297
72,72,-0.12369666792652075,1.1171738158395028,0,0.1624086978618533,0.113735060275717
73,73,0.16830462451102085,0.9959918066889344,0,0.22257752087383142,0.5193026825970628
74,74,0.2318045093242724,0.9905397859987694,0,0.6907030954530314,0.6925947805409707
75,75,-0.08469420388220833,1.0152322565844394,0,-4.915753273018185,0.5222828495120234
76,76,-0.025529586968839568,0.9068731777670108,0,-5.000284533396921,0.09920899455986665
77,77,0.24133684194612084,1.1794934355787152,0,-4.9942680732573805,0.06065919135061715
78,78,-0.11427007682929514,0.9531991137286824,0,0.14295372332381318,0.6160162356561034
79,79,-0.0987254790250324,1.3981398311857058,0,-5.079115477873155,0.7968912629599297
80,80,0.027043828062630698,0.7486311530997701,0,0.5042690220829461,0.996629040896845
81,81,-0.0324154105271281,0.8771840158053819,0,-4.848849253241737,0.5682174775507112
82,82,-0.1742595164132013,0.7811896934262351,0,0.05550517143877076,0.22949734716671344
83,83,-0.2640504782046204,1.1029350912302258,0,0.314321644093269,0.40507656383690027
84,84,-0.007870754729335405,0.9349293651677528,0,-5.042920391475322,0.10663964979177842
85,85,-0.14329687015257575,0.9296107501097668,0,-5.028149012861443,0.41387066897635094
86,86,-0.20457448488520144,1.0703571311795486,0,-5.029865050740305,0.8401672799469233
87,87,-0.3786528273322352,0.7714774846646092,0,-4.9028637115895295,0.39019971189142544
88,88,-0.1320281464980938,0.9941744619076868,0,0.044454427415527076,0.05173357580937632
89,89,-0.2270909425969845,1.075921455748828,0,0.4131662619022365,0.1659114207960405
90,90,-0.4410971429251628,0.9756863181896668,0,0.35662028771018583,0.6696777028320435
91,91,-0.09514717975533964,1.0152864478456027,0,-4.883406585473602,0.6912255146949213
92,92,-0.07531234094222639,1.1039323283753346,0,0.528971831559372,0.19804174958288956
93,93,-0.21921765735470167,0.9198096014066606,0,0.3896228243222045,0.810141542177507
94,94,-0.5298503665882439,0.9933939542548276,0,0.9499454677980209,0.28085563188731344
95,95,-0.09692154791790224,1.0040915035927214,0,-5.018450572123229,0.5557152336108252
96,96,-0.3777753780157273,0.9560705244453218,0,0.35815414292870407,0.3077056422307657
97,97,-0.2659673621511028,1.0211824270514174,0,-4.9993414815380826,0.6931170191388768
98,98,-0.351050812903715,1.2106097604366433,0,0.6651238586443668,0.3756751148481693
99,99,-0.4365107411775268,0.9241430880725172,0,0.9201287191483511,4.931305320540544
100,100,-0.6446191731886155,0.9899077260545788,0,0.6271131107238481,0.48342609665307357
101,101,-0.3608070736666855,0.852513838669555,0,-4.949345171445925,0.6402702336839451
102,102,-0.4624664055733679,0.8189807234147677,0,0.6842286710979711,0.926053137760096
103,103,-0.3475617809643108,1.0339435663759078,0,-4.980421720932834,0.435344781000944
104,104,-0.6266522199295527,0.5904846647549591,0,0.4072089061079942,0.5506449751292676
105,105,-0.6164257690347005,0.970207084521506,0,0.7727252481591473,5.088889644571546
106,106,-0.5842131113971469,0.7021305626234748,0,0.5091859687217706,5.0544373855069376
107,107,-0.5901543532016824,0.7514247990682613,0,0.049491467155628355,0.212707448722407
108,108,-0.7986594851096791,0.5530630196188688,0,0.01326224025357714,0.6899582074866997
109,109,-0.6721006844877095,0.7826671487721832,0,-4.921478402252882,0.9231834303432086
110,110,-0.4975046422009474,0.7705240709382816,0,-4.890074917790687,0.9413008892605711
111,111,-0.6758494122970081,0.8537119394373576,0,0.8632725373864257,5.09215206430139
112,112,-0.851425659705375,0.7755420550430541,0,0.03262315972596708,0.5391445965928688
113,113,-0.6500048090024594,0.9309848662434004,0,-5.063815878842136,0.8372185288299436
114,114,-0.7655861375171755,0.6999667082992629,0,0.8847605119887776,0.45775969986338594
115,115,-0.6022406482968389,0.6860263189601065,0,0.8736172045979286,0.37691770173244865
116,116,-0.9503692769113116,0.7180481011627857,0,-5.022581108532031,0.7023351294557564
117,117,-0.5241830972865226,0.6164251794740088,0,-5.005189087299421,0.20732410502995158
118,118,-0.7798442929763226,0.6006959753429714,0,0.8039939440351594,0.07427953947672472
119,119,-0.7309130282754924,0.5752953832835344,0,-5.049103588022313,0.3660266251190525
120,120,-0.9814569594134804,0.568936546242522,0,0.2922915739382088,0.34063534472196755
121,121,-0.5764078632525531,0.7327480947049784,0,-5.2245990020043855,0.1205241030781643
122,122,-0.8868225977148463,0.5684044395273232,0,-5.079851087064166,0.8545622958463828
123,123,-0.8278132783373665,0.5132668325784546,0,0.19218128376428567,0.6681477881082082
124,124,-0.910999682592998,0.5893895534797293,0,-5.080939371530948,0.025791163489568558
125,125,-1.0543511958650469,0.7334436168253144,0,0.46207226970690385,0.5401595571077851
126,126,-1.0386711954523429,0.6911731579828053,0,-4.9759568662613844,0.1538031869501718
127,127,-0.7835644780338942,0.5626225501533106,0,-4.956230422093174,0.5112201367466628
128,128,-0.9740886673251844,0.4799069894173876,0,0.9294283644569747,0.7712525593729496
129,129,-0.971426371500452,0.5848669889460532,0,-4.969783657237352,0.41305361606506075
130,130,-0.6909796095640492,0.3459347701453825,0,-4.9723187974793674,0.5968648886858996
131,131,-1.0259233604814957,0.3970702239655525,0,-5.091231104832101,0.546438929059197
132,132,-1.1610629763913027,0.3692869144568313,0,0.00635613945084601,0.577605859758019
133,133,-1.1786966559165917,0.3456438719299906,0,0.7726499172117556,0.47811713451065774
134,134,-0.9171343273617945,0.3250142991528909,0,-5.146364372508598,0.1670319648584453
135,135,-0.9533499656774536,0.3959853084310055,0,0.21404057967009382,0.24161426951295872
136,136,-1.3475148160311252,0.3114811870457956,0,-4.919889000691815,0.8940493466169496
137,137,-0.8423496330483762,0.20427274160050615,0,-5.147759691041271,0.7382064873596962
138,138,-0.8949650798132357,0.2759803949384726,0,0.6206329061880054,0.9828658385565364
139,139,-1.1007847845556251,0.2935970354506582,0,-4.803971377708254,0.0541300762443897
140,140,-0.9418850591990958,0.31906648485564515,0,-4.970800163902281,0.3165721045203135
141,141,-0.7466940992592972,0.14707526210923702,0,0.8917990435794444,0.9592876905305316
142,142,-0.7328163613004958,0.07933024099495854,0,-4.98850971171156,0.4393788109066712
143,143,-0.9389812593431808,-0.033142499304147144,0,-4.961070481215148,0.6043374463328397
144,144,-1.0110617083835864,0.15843539241965407,0,-5.046185024066762,0.5697414392632383
145,145,-1.0157786240815028,0.2375332463709578,0,-4.927797903718758,0.14068940320214574
146,146,-0.8730428574286394,0.1614267581408128,0,-5.013337600910654,0.7311042985282442
147,147,-1.102640489273875,-0.12500607105392028,0,-5.083794517172215,0.05831259847690784
148,148,-0.8764950780752012,-0.3391512688847794,0,-4.955591603341428,0.537962891491907
149,149,-1.0178162371188646,-0.003512727507597707,0,0.2240390588541673,0.5526377842181323
150,150,-0.8707875042662688,-0.14628413318166825,0,-4.727642650876516,0.20184845040245625
151,151,-1.4757160927979205,0.17750392801112636,0,0.9094498227750387,5.0688305825929305
152,152,-0.8431307957337998,0.13023347210162167,0,-5.111582512283918,0.8961768162502534
153,153,-1.0494471480427252,-0.13675338063464687,0,-5.022775445001386,0.9790679995575177
154,154,-0.8219601784695799,-0.15310316322774264,0,-4.866828701474371,0.026816936139631098
155,155,-0.8951763086630998,-0.059768844153258824,0,0.15775160622349815,0.3097249068149077
156,156,-1.0447067450084822,-0.1174659843191498,0,-5.049214582093224,0.9248238134265128
157,157,-0.8851077243440341,-0.25115807661211376,0,-4.86409539259983,0.05050540703018791
158,158,-0.9300273282752708,-0.2799636980302009,0,0.07805252034992338,0.27202519358396193
159,159,-0.965395096138148,-0.3887102903628392,0,0.4718949858560406,0.533388554333809
160,160,-0.8972012676546457,-0.3923545523531653,0,-4.891522734047017,0.7401971393745764
161,161,-1.0945303461004874,-0.0648906287324667,0,0.9391026716959802,0.22805642055749087
162,162,-1.057572908379309,-0.3091467925769737,0,-4.998438397898006,0.3003441878136395
163,163,-1.0957887418907324,-0.17975008649434193,0,-5.017342825041552,0.19453842922889464
164,164,-1.1314362509385516,-0.5120031104256808,0,0.5027125191105267,0.44306205432869494
165,165,-1.0244851917966598,-0.4137053997858197,0,-4.905971595946316,0.5043460496663599
166,166,-0.7985289128050382,-0.3167518433018683,0,0.9249654928310098,0.8992269707006961
167,167,-0.8356135076754393,-0.3424593782395224,0,-5.077746425443714,0.7707543804378596
168,168,-0.9005873243058098,-0.5452262580525886,0,-4.923910350763491,0.7153450506039616
169,169,-0.8041131916862586,-0.455243216203534,0,0.9695520887636515,0.5726697581573001
170,170,-0.8812109687912368,-0.32725065179218604,0,-4.859824738771473,0.3285802025685609
171,171,-0.8139832465968474,-0.3400663983419613,0,0.07500483980227612,0.07007694030832023
172,172,-1.1599612569882067,-0.4255952675682027,0,-4.876834666704957,0.2588076050071827
173,173,-0.8819297682155371,-0.5931065827344278,0,0.6626329103436677,0.1946872590241575
174,174,-0.8567313566105816,-0.7541824723943141,0,0.9057379413575811,0.22789727877967048
175,175,-0.9767186559080352,-0.3342491817491299,0,-4.899884187876714,0.22677488117967992
176,176,-1.084184529340269,-0.3527767405293013,0,-5.097805157206653,0.43054668154594455
177,177,-0.8485029236558991,-0.32554275787369513,0,-4.932204398081128,0.3807148796679184
178,178,-0.8570170371825234,-0.6999497962028512,0,0.4837877945192871,0.33704676264489986
179,179,-1.1000026113856536,-0.8226524008958143,0,0.5263679013803221,0.881237571488412
180,180,-0.7405005375908822,-0.44937844661267423,0,-5.006946407143976,0.2027374145751648
181,181,-0.8511742179906311,-0.8548687559060257,0,-5.105736103315038,0.16365367219373272
182,182,-0.7586405872832339,-0.8959879037299447,0,-5.014012095429806,0.07600289463660703
183,183,-0.7902810797760634,-0.752563922686823,0,0.045663217866664274,0.9248601554759083
184,184,-0.7726774826065994,-0.7391581178952564,0,0.5830337897602356,0.19434630454148905
185,185,-0.5800054706605264,-0.7924920459469751,0,0.8426515038424413,0.5722679850530409
186,186,-0.5891032444839059,-0.436362421510548,0,-5.143349522390503,0.37371781933671333
187,187,-0.8669497606050068,-0.9904956493170228,0,-5.017908121620133,0.5552997507340152
188,188,-0.617438623679381,-0.813640409993931,0,0.5863096890166372,0.6425663387203792
189,189,-0.485432441643992,-0.46991874921272203,0,-5.012304263561466,0.8400770297768483
190,190,-0.6980249696548103,-1.0441728637573338,0,0.816553922941589,0.5072630329555733
191,191,-0.8748261923208202,-0.6440242198216023,0,-4.946180462050487,0.32724071153938583
192,192,-0.4110470922276001,-0.9079357016215484,0,0.03659695107178362,0.18107992370685477
193,193,-0.5155391336542146,-0.5784603941961628,0,-4.893452190691679,0.606817021438821
194,194,-0.7828281039169358,-0.8450945774772446,0,0.6702804280820993,0.1320043883479326
195,195,-0.5823021793355141,-0.7926437164438183,0,0.181858460291778,0.8558071523066291
196,196,-0.4408718566719781,-0.7231173219062677,0,-5.140132016819243,0.027789487979944516
197,197,-0.4729535339712431,-0.7154761212761401,0,0.39819985495841004,0.8452998423285716
198,198,-0.5981317965406749,-1.0747739321039114,0,-5.132760373047212,0.2192466218671657
199,199,-0.572351305574921,-0.5550980452051245,0,-5.204631588784834,0.48785784403596755
200,200,-0.3312998764674963,-1.008944584218883,0,0.515670451497592,0.730520702872745
201,201,-0.42770793884560937,-0.8406601693454088,0,-4.916146638660817,0.7841668388952904
202,202,-0.5139785572030332,-0.9272133536182859,0,-5.068693105335758,0.40177978929262703
203,203,-0.3869431055046187,-0.7888431565994407,0,0.36952915010205045,0.49945475886570123
204,204,-0.4518130930362925,-1.061840434673751,0,0.8604430801914634,0.02957265812830301
205,205,-0.4118216043728869,-0.7293044306904295,0,0.6957230509751808,0.3440260592129478
206,206,-0.02093980768574155,-0.6298756451670194,0,0.5937238482776799,0.2615788478540556
207,207,-0.3887505669499465,-0.777566504474924,0,0.5165181655683301,0.39006907411033287
208,208,-0.38847094332357895,-0.8359246675774442,0,0.08783704982779417,0.3008933703196306
209,209,-0.6295800018077689,-1.1874711415364156,0,-5.056201319559006,0.15973980365010065
210,210,-0.20176557105636286,-0.7165396333856677,0,-5.004428831050632,0.9417303183978337
211,211,-0.3717402359574192,-0.7907196932732738,0,0.550329044229736,5.137019261255059
212,212,-0.3708993500435265,-0.7734766013259399,0,-5.000473676259468,0.6378027120433184
213,213,-0.24111280814485586,-1.059676758216138,0,0.7861775563450255,0.926761136197114
214,214,-0.2588883634509895,-0.9402676167357896,0,-4.931581407924599,0.5724738148502333
215,215,-0.20437486198556895,-0.7922400980655642,0,-5.216027087915055,0.1269991650499218
216,216,-0.2855397214660024,-1.0061391759621612,0,-5.019735931460807,0.7885813568575684
217,217,-0.028782508788028044,-0.951108114283324,0,-5.123253266642914,0.774664071973963
218,218,-0.2491735522681565,-1.0687155937660495,0,0.5781846933471785,0.40460974049830967
219,219,0.07791762652353608,-0.9032373497700508,0,0.07568570568769728,0.539393624701515
220,220,-0.002813755449392566,-0.9520123584906409,0,0.31371767053148614,0.42488600466941107
221,221,0.0062645621136002,-0.9784389002241128,0,-4.830816036247174,0.2242444538698284
222,222,0.07961163058055479,-1.078618966403119,0,0.6133341193864991,0.7629217108076792
223,223,0.022455014164041626,-1.0053855247353416,0,0.4197470517935571,0.7444350262996592
224,224,0.14543161316488346,-1.0641532902799828,0,-4.946871221283359,0.6470558919140595
225,225,-0.04256636713101045,-1.3207823822769484,0,-4.964803116049928,0.45564049055385714
226,226,-0.30377762297853017,-0.9992062934503492,0,0.7471457605830735,0.46480603267866016
227,227,0.010630364828879656,-0.8457455335522893,0,-4.782790789833517,0.2984438484276204
228,228,0.026667637450309388,-0.8692477791751654,0,-5.014620691144342,0.2657245905522362
229,229,0.2248785982419177,-0.9883441650170904,0,0.4914397470593961,0.8489713968220118
230,230,0.06685081415964195,-1.1128105310565055,0,0.42462924149771397,0.8593742224137987
231,231,0.03278439744233322,-1.0370110056408073,0,-4.910380499999241,0.015344877949039715
232,232,0.1696321393785087,-0.8980871038711132,0,-5.146120124585892,0.7196063468648528
233,233,0.13834502603140947,-1.0290464814289264,0,0.12361935198725194,0.3299221136991314
234,234,0.3220515437158285,-1.075839831582299,0,-4.979858801290038,0.9193473436971171
235,235,0.2298396135688057,-1.1475385137781882,0,-4.77253439931918,0.24212015317306534
236,236,0.27072351493165303,-0.7047727818372004,0,-4.950198916151091,0.3354031390498091
237,237,0.5253017758727859,-1.06359821795772,0,-5.075185499954243,0.7473360944969714
238,238,0.3944434615846639,-0.8477232493663648,0,0.9103813907255212,0.07409936006876505
239,239,0.0969209628047839,-1.100785290259234,0,-5.097559603911373,0.7080390468155598
240,240,0.3936539405001168,-1.4096683397073706,0,-5.157386635480324,0.6746788236766706
241,241,0.4388668044480111,-0.9528126142540284,0,-4.955636251975074,0.3040216458895896
242,242,0.3444155682239036,-0.9745359760759718,0,-4.913894833825354,0.7127693188239723
243,243,0.2572134667136843,-1.0433304123749052,0,-4.987289382805839,0.9029247042368763
244,244,0.5155521197495605,-1.052975657410926,0,-5.081134665418844,0.8039412207555995
245,245,0.14834722602899908,-1.059470323872043,0,-4.975817946496302,0.5178423426461387
246,246,0.1523227963632165,-0.6943215382050705,0,0.6593617967637132,0.13244550206714323
247,247,0.24123164000787745,-1.0887421269983621,0,-5.068674281066795,0.8923392334821268
248,248,0.5682701613223148,-0.8817818589012476,0,-4.877926529539623,0.48971807942851087
249,249,0.2935288303517195,-1.1339164383677929,0,-5.041086903218015,0.4078775292509511
250,250,0.5612828945292987,-0.6784643608337148,0,-5.088276904176697,0.5477531785693859
251,251,0.4374881194020255,-0.6130284940682229,0,-5.054562848952031,0.21354762568755992
252,252,0.5743982017659107,-1.1219959310577066,0,-4.961319985821066,0.33619115780060105
253,253,0.3950369666215543,-0.8200354937831327,0,-5.12304912745506,0.7355055430439783
254,254,0.5398664377767709,-0.7220566123808122,0,-4.933297068890723,0.563474382067065
255,255,0.6056991843397824,-0.6913786251453177,0,-5.027126113004446,0.7622788552038207
256,256,0.8211054092512107,-0.8246096182624614,0,0.039825376734111906,0.761964602041976
257,257,0.7551345346340794,-1.1234013156501876,0,-4.991817982860844,0.7535793984909569
258,258,0.5477569052307049,-0.7540438250162899,0,-5.012996585606988,0.14418861865248833
259,259,0.8956400216417179,-0.9740106464597172,0,-4.77359411617256,0.6502014511487749
260,260,0.6087923698723247,-0.6653608014499155,0,-5.016950536736335,0.4801799250683584
261,261,0.5150596990594639,-0.8868221334800058,0,-4.915477457453696,0.062090952324820536
262,262,0.8707834260753621,-0.7562938280156448,0,0.7932735643458988,4.909132631281537
263,263,0.8170929155543184,-0.6448038809532795,0,-4.75467710059721,0.2197151746522431
264,264,0.7908121147803064,-0.7759241597325041,0,-4.957424770176444,0.012940277262959099
265,265,0.41840859117779905,-0.5580222575062664,0,0.6664987982984153,0.6434368864569616
266,266,0.9013220721425171,-0.9145217132623302,0,-4.815240414196286,0.17210531223439973
267,267,0.7735194906692784,-0.7635026049138665,0,-4.990254524542292,0.061706672830906806
268,268,0.6013987761156946,-0.5273263013211075,0,0.9103238748211734,0.9337709367297483
269,269,0.8128429112970562,-0.3021768938368617,0,0.29596034754661504,0.14847859879073877
270,270,0.8969618381121649,-0.713377525164858,0,-4.920329336408705,0.5200493316392439
271,271,0.5818645389563245,-0.3395459026917376,0,-5.058870807664564,0.3672992915086717
272,272,0.9671775731468342,-0.8413974523480741,0,-5.111217892763696,0.04474059783233686
273,273,0.910123333963081,-0.361228668600757,0,-5.096877104057115,0.3143537687618483
274,274,0.9307733699170616,-0.3538828463505467,0,-5.0024155111946484,0.35047038665549135
275,275,0.6877079501158367,-0.4630820870758289,0,0.4306161702220942,0.4934376869786188
276,276,1.0093688958385298,-0.5135703946927579,0,-4.971426159499019,0.7067345745006033
277,277,0.948180481107024,-0.4179253932401388,0,-5.1116903127112145,0.9999779517807228
278,278,0.9913247456832074,-0.7410493289046043,0,-5.137835632999579,0.5185712700486484
279,279,1.0446174564596753,-0.5325676749326484,0,-5.187672812032262,0.9427531170098192
280,280,0.7041131530859029,-0.29036109718502,0,-4.787329083774603,0.527450973414806
281,281,1.1142132386792656,-0.3285038923463159,0,0.5936035405045852,0.5936823175827851
282,282,0.842107122047735,-0.2376743477232745,0,0.38844558190812106,0.13906702914905145
283,283,1.0844759139847586,-0.2670917659209115,0,-4.989240678403787,0.5708257973971729
284,284,0.8934245175879797,-0.4774332289791915,0,-5.214526817436909,0.2605620176323269
285,285,0.8687314740829011,-0.5165456586012643,0,-5.000909106303602,0.27404842679221
286,286,0.9802151856567984,-0.4563390784478328,0,0.7826074429363074,4.939360080036507
287,287,0.8844555862935572,-0.1689274401432322,0,-5.015927084073534,0.6537382678940806
288,288,1.0564438627916273,0.01935280225386649,0,0.9156608489950072,0.617329719619644
289,289,1.0727890374339542,-0.0855686266798033,0,0.12553565027562685,4.9273479278202235
290,290,1.0648973451807058,-0.4863989957936289,0,-5.13771734676301,0.028751621937363137
291,291,1.0420875503385452,-0.1827847763816617,0,-4.884068845267787,0.2440465801236763
292,292,1.1467337833404674,-0.0858609924058197,0,-5.0457362457905415,0.4528310478371793
293,293,0.9075705553172444,-0.08225147218460772,0,-4.995870674145598,0.9095154269922683
294,294,1.1260561289119664,-0.013815395699575309,0,0.6840334556820059,0.6103628490268846
295,295,1.177641143025273,-0.19760118292366569,0,-5.028431232652638,0.877507924654258
296,296,1.128939148467537,-0.13153282145135728,0,-4.995361458690995,0.5940274431601962
297,297,1.117461785186212,-0.14595484240684048,0,0.3442434721645401,0.4431674360009399
298,298,0.7783750819100587,-0.04537652119853629,0,0.27258379648439135,0.32858180876967724
299,299,1.1773643562924363,0.03169934354219883,0,0.3499613429124586,0.9700932119220378
300,300,0.5370285608964351,-0.14959170718682402,1,0.40817814421593035,4.827664552121032
301,301,0.872515459200045,0.11906151207099948,1,0.8268074735048399,0.3592466881268579
302,302,0.5616477149948054,0.08811348748910955,1,0.7109360507704452,5.021453915422236
303,303,0.8924379132107618,0.02288515502295812,1,0.8268423644400448,0.8118643591135153
304,304,0.8674831376425418,-0.0014126558258166359,1,0.925136396120809,4.992383143572698
305,305,0.7148111459908941,0.16464126903708076,1,0.8147971587996189,4.834750667382454
306,306,0.6863230785818308,0.0069866858348162355,1,-4.898246706249168,0.49735061846741235
307,307,0.9150444135013304,0.1121117823592759,1,0.9498614395544964,4.8140891789964435
308,308,1.006461890314343,0.03690613051536098,1,0.32096178425648536,5.000644466026457
309,309,0.9265113618197248,0.02500425201153909,1,0.3923070592813428,5.1443519910704385
310,310,0.7703762363866115,-0.03305008666078377,1,0.575205794432731,0.017022276385247337
311,311,0.9340008459417576,0.14297730203591175,1,0.6905461963051508,0.7260556872527095
312,312,1.051485151656078,-0.019559226060511303,1,0.4647056707987084,5.043878933453197
313,313,0.9831562117344664,0.20057129133024174,1,0.7877690285240652,0.7979166408736159
314,314,0.7488404922944686,0.11178222792035578,1,0.6320068128511475,4.917048622025252
315,315,0.6713228889376399,0.35336570841871184,1,0.5958702789757002,0.586407621340146
316,316,0.8959321990151523,0.3828362493219857,1,0.14539511899153923,0.569764119012666
317,317,0.8875358620792477,0.4424115972798954,1,0.17131443072996289,5.044562727731254
318,318,0.7210792098576269,0.2873651290402613,1,0.31328722906159256,4.917023547443722
319,319,0.9035521386709184,0.3645176306751731,1,0.9624750040550563,4.771538356515982
320,320,0.9697517491033628,0.1756364345609835,1,0.07621034800886484,0.9719797205894927
321,321,0.4947550258076887,0.5396994050777455,1,0.9602512377161883,0.018165086873526137
322,322,0.6692331379879786,0.2863662976791859,1,0.4771072314160162,5.0306714231253915
323,323,0.7721590070230093,0.4229710288554521,1,0.43596125319483015,5.0238497577484
324,324,0.7952013849671458,0.6074332022739489,1,0.8468798639039168,5.093134409897632
325,325,0.781814499855476,0.18765545646009527,1,0.8314761480110388,5.073829428229206
326,326,0.4380756949487768,0.39637316402037853,1,0.13398400883193773,4.997261645314498
